%year	month	day	Tmax	Tmin	Tsr	RR	SS	Nsr	Hs	Psr	D07	F07	D14	F14	D21	F21	Usr	Esr				
1961	5	1	15.7	11.6	13.2	11.4	0.0	10.0	0	992.6	22	2.4	26	4.3	18	2.4	88	13.3
1961	5	2	16.8	11.4	12.7	0.8	1.7	6.7	0	997.1	22	2.4	22	4.3	12	0.8	92	13.5
1961	5	3	21.3	8.4	15.4	18.5	10.9	1.0	0	998.9	0	0.0	24	2.4	14	0.8	71	12.2
1961	5	4	21.8	10.6	16.2	0.0	6.5	4.3	0	1002.6	20	0.8	22	2.4	0	0.0	73	13.2
1961	5	5	23.7	12.5	18.0	0.1	11.0	3.3	0	1003.4	0	0.0	2	2.4	10	0.8	64	13.3
1961	5	6	25.8	13.0	19.6	0.0	12.4	1.7	0	1002.0	10	4.3	10	2.4	10	4.3	59	13.5
1961	5	7	22.9	15.6	19.5	0.0	7.3	5.7	0	1000.6	14	0.8	26	4.3	22	2.4	63	14.5
1961	5	8	19.7	12.1	13.6	0.0	3.2	7.3	0	1003.2	26	2.4	30	2.4	22	2.4	72	11.7
1961	5	9	18.0	8.2	13.3	0.0	8.2	6.3	0	999.6	12	0.8	2	4.3	30	4.3	62	9.6
1961	5	10	17.3	8.8	12.5	3.8	3.6	8.3	0	997.3	20	2.4	28	4.3	0	0.0	72	10.2
1961	5	11	12.7	8.5	9.6	0.0	0.0	10.0	0	995.7	26	4.3	12	2.4	26	4.3	83	10.0
1961	5	12	13.4	7.7	9.1	8.2	3.9	6.3	0	1000.7	24	4.3	22	4.3	18	2.4	78	9.3
1961	5	13	14.3	6.3	10.2	0.8	7.0	4.3	0	1003.2	20	2.4	30	4.3	0	0.0	71	8.8
1961	5	14	19.4	4.5	13.3	0.1	11.7	1.0	0	1001.3	0	0.0	14	2.4	10	0.8	63	9.5
1961	5	15	17.3	10.9	12.9	0.0	1.4	9.0	0	999.4	12	0.8	24	0.8	14	0.8	79	11.8
1961	5	16	18.5	11.1	12.8	11.1	3.1	9.3	0	997.9	2	2.4	30	4.3	30	2.4	85	12.9
1961	5	17	12.5	8.4	10.2	4.4	0.0	10.0	0	999.6	0	0.0	26	4.3	18	2.4	91	11.4
1961	5	18	16.4	6.7	11.1	12.5	7.4	7.0	0	1000.8	20	2.4	24	2.4	0	0.0	79	10.3
1961	5	19	20.2	6.7	16.2	0.0	10.8	6.0	0	997.1	0	0.0	4	2.4	6	4.3	61	10.8
1961	5	20	16.9	10.8	11.5	13.8	0.0	10.0	0	989.4	2	4.3	6	2.4	30	2.4	93	12.8
1961	5	21	13.4	10.1	12.3	19.4	0.0	10.0	0	991.0	20	2.4	22	2.4	18	2.4	92	12.9
1961	5	22	19.0	10.0	13.4	5.5	8.3	8.0	0	991.3	20	2.4	30	2.4	24	0.8	83	13.0
1961	5	23	19.7	11.2	14.3	11.3	3.3	7.0	0	997.1	20	4.3	22	2.4	10	2.4	85	14.0
1961	5	24	21.4	10.0	15.9	7.1	5.4	7.0	0	998.4	0	0.0	4	4.3	22	2.4	72	13.3
1961	5	25	22.0	11.0	16.8	0.0	8.2	7.3	0	998.8	18	2.4	20	2.4	12	0.8	75	14.2
1961	5	26	24.0	11.6	18.0	0.0	12.3	3.0	0	997.0	0	0.0	16	0.8	8	0.8	63	13.1
1961	5	27	26.3	13.6	21.4	0.0	12.1	5.7	0	995.9	12	0.8	20	2.4	12	2.4	54	13.7
